pp	condition	speed	wheelangle	yposition	deviation	accel	break	xposition	block	condtime	time
C2D23	simple_none	0.0	0.0	-2.503	-0.003	0.0	0.0	1.0	2	-1437662100.83	18.493
C2D23	simple_none	84.223	0.0	-2.503	-0.003	0.0	0.0	-2.564	2	-1437662100.68	18.644
C2D23	simple_none	84.102	0.0	-2.503	-0.003	0.0	0.0	-3.123	2	-1437662100.66	18.668
C2D23	simple_none	84.015	0.0	-2.504	-0.004	0.0	0.0	-3.527	2	-1437662100.64	18.686
C2D23	simple_none	83.94	0.0	-2.504	-0.004	0.0	0.0	-3.873	2	-1437662100.62	18.7
C2D23	simple_none	83.857	0.0	-2.505	-0.005	0.0	0.0	-4.258	2	-1437662100.61	18.717
C2D23	simple_none	83.775	0.0	-2.506	-0.006	0.0	0.0	-4.635	2	-1437662100.59	18.733
C2D23	simple_none	83.686	0.0	-2.507	-0.007	0.0	0.0	-5.047	2	-1437662100.57	18.751
C2D23	simple_none	83.605	0.0	-2.508	-0.008	0.0	0.0	-5.421	2	-1437662100.56	18.767
C2D23	simple_none	83.521	0.0	-2.509	-0.009	0.0	0.0	-5.812	2	-1437662100.54	18.784
C2D23	simple_none	83.433	0.0	-2.51	-0.01	0.0	0.0	-6.218	2	-1437662100.52	18.801
C2D23	simple_none	83.347	0.0	-2.511	-0.011	0.0	0.0	-6.613	2	-1437662100.51	18.818
C2D23	simple_none	83.255	0.0	-2.512	-0.012	0.0	0.0	-7.038	2	-1437662100.49	18.837
C2D23	simple_none	83.187	0.0	-2.513	-0.013	0.0	0.0	-7.354	2	-1437662100.47	18.851
C2D23	simple_none	83.101	0.0	-2.514	-0.014	0.0	0.0	-7.754	2	-1437662100.46	18.868
C2D23	simple_none	83.018	0.0	-2.516	-0.016	0.0	0.0	-8.137	2	-1437662100.44	18.884
C2D23	simple_none	82.919	0.0	-2.517	-0.017	0.0	0.0	-8.592	2	-1437662100.42	18.904
C2D23	simple_none	82.856	0.0	-2.518	-0.018	0.0	0.0	-8.885	2	-1437662100.41	18.917
C2D23	simple_none	82.769	0.0	-2.519	-0.019	0.0	0.0	-9.287	2	-1437662100.39	18.934
C2D23	simple_none	82.692	0.0	-2.52	-0.02	0.0	0.0	-9.643	2	-1437662100.37	18.95
C2D23	simple_none	82.61	0.0	-2.521	-0.021	0.0	0.0	-10.025	2	-1437662100.36	18.967
C2D23	simple_none	82.524	0.0	-2.523	-0.023	0.0	0.0	-10.421	2	-1437662100.34	18.984
C2D23	simple_none	82.426	0.0	-2.524	-0.024	0.0	0.0	-10.876	2	-1437662100.32	19.004
C2D23	simple_none	82.362	0.0	-2.525	-0.025	0.0	0.0	-11.168	2	-1437662100.31	19.017
C2D23	simple_none	82.265	0.0	-2.526	-0.026	0.0	0.0	-11.617	2	-1437662100.29	19.036
C2D23	simple_none	82.199	0.0	-2.527	-0.027	0.0	0.0	-11.925	2	-1437662100.27	19.05
C2D23	simple_none	82.104	0.0	-2.529	-0.029	0.0	0.0	-12.363	2	-1437662100.26	19.069
C2D23	simple_none	82.016	0.0	-2.53	-0.03	0.0	0.0	-12.769	2	-1437662100.24	19.087
C2D23	simple_none	81.947	0.0	-2.531	-0.031	0.0	0.0	-13.09	2	-1437662100.22	19.101
C2D23	simple_none	81.855	0.0	-2.532	-0.032	0.0	0.0	-13.515	2	-1437662100.2	19.119
C2D23	simple_none	81.789	0.0	-2.533	-0.033	0.0	0.0	-13.819	2	-1437662100.19	19.133
C2D23	simple_none	81.691	0.0	-2.535	-0.035	0.0	0.0	-14.272	2	-1437662100.17	19.153
C2D23	simple_none	81.596	0.0	-2.536	-0.036	0.0	0.0	-14.714	2	-1437662100.15	19.172
C2D23	simple_none	81.518	0.0	-2.537	-0.037	0.0	0.0	-15.072	2	-1437662100.14	19.188
C2D23	simple_none	81.452	0.0	-2.538	-0.038	0.0	0.0	-15.379	2	-1437662100.12	19.202
C2D23	simple_none	81.363	0.0	-2.539	-0.039	0.0	0.0	-15.788	2	-1437662100.1	19.22
C2D23	simple_none	81.286	0.0	-2.54	-0.04	0.0	0.0	-16.146	2	-1437662100.09	19.236
C2D23	simple_none	81.204	0.0	-2.542	-0.042	0.0	0.0	-16.527	2	-1437662100.07	19.253
C2D23	simple_none	81.138	0.0	-2.543	-0.043	0.0	0.0	-16.83	2	-1437662100.06	19.266
C2D23	simple_none	81.038	0.0	-2.544	-0.044	0.0	0.0	-17.292	2	-1437662100.04	19.287
C2D23	simple_none	80.967	0.0	-2.545	-0.045	0.0	0.0	-17.622	2	-1437662100.02	19.301
C2D23	simple_none	80.89	0.0	-2.546	-0.046	0.0	0.0	-17.977	2	-1437662100.01	19.317
C2D23	simple_none	80.81	0.0	-2.547	-0.047	0.0	0.0	-18.35	2	-1437662099.99	19.334
C2D23	simple_none	80.725	0.0	-2.549	-0.049	0.0	0.0	-18.743	2	-1437662099.97	19.351
C2D23	simple_none	80.653	0.0	-2.55	-0.05	0.0	0.0	-19.073	2	-1437662099.96	19.366
C2D23	simple_none	80.55	0.0	-2.551	-0.051	0.0	0.0	-19.551	2	-1437662099.94	19.387
C2D23	simple_none	80.469	0.0	-2.552	-0.052	0.0	0.0	-19.925	2	-1437662099.92	19.404
C2D23	simple_none	80.392	0.0	-2.553	-0.053	0.0	0.0	-20.28	2	-1437662099.9	19.42
C2D23	simple_none	80.314	0.0	-2.554	-0.054	0.0	0.0	-20.641	2	-1437662099.89	19.436
C2D23	simple_none	80.247	0.0	-2.555	-0.055	0.0	0.0	-20.951	2	-1437662099.87	19.45
C2D23	simple_none	80.162	0.0	-2.557	-0.057	0.0	0.0	-21.345	2	-1437662099.86	19.468
C2D23	simple_none	80.092	0.0	-2.558	-0.058	0.0	0.0	-21.671	2	-1437662099.84	19.482
C2D23	simple_none	80.013	0.0	-2.559	-0.059	0.0	0.0	-22.036	2	-1437662099.83	19.499
C2D23	simple_none	79.934	0.0	-2.56	-0.06	0.0	0.0	-22.398	2	-1437662099.81	19.515
C2D23	simple_none	79.847	0.0	-2.561	-0.061	0.0	0.0	-22.802	2	-1437662099.79	19.533
C2D23	simple_none	79.76	0.0	-2.563	-0.063	0.0	0.0	-23.204	2	-1437662099.77	19.551
C2D23	simple_none	79.685	0.0	-2.564	-0.064	0.0	0.0	-23.553	2	-1437662099.76	19.567
C2D23	simple_none	79.603	0.0	-2.565	-0.065	0.0	0.0	-23.931	2	-1437662099.74	19.584
C2D23	simple_none	79.525	0.0	-2.566	-0.066	0.0	0.0	-24.292	2	-1437662099.72	19.601
C2D23	simple_none	79.447	0.0	-2.567	-0.067	0.0	0.0	-24.654	2	-1437662099.71	19.617
C2D23	simple_none	79.369	0.0	-2.568	-0.068	0.0	0.0	-25.012	2	-1437662099.69	19.633
C2D23	simple_none	79.286	0.0	-2.569	-0.069	0.0	0.0	-25.398	2	-1437662099.67	19.651
C2D23	simple_none	79.208	0.0	-2.571	-0.071	0.0	0.0	-25.759	2	-1437662099.66	19.667
C2D23	simple_none	79.127	0.0	-2.572	-0.072	0.0	0.0	-26.132	2	-1437662099.64	19.684
C2D23	simple_none	79.047	0.0	-2.573	-0.073	0.0	0.0	-26.5	2	-1437662099.62	19.701
C2D23	simple_none	78.969	0.0	-2.574	-0.074	0.0	0.0	-26.864	2	-1437662099.61	19.718
C2D23	simple_none	78.896	0.0	-2.575	-0.075	0.0	0.0	-27.198	2	-1437662099.59	19.733
C2D23	simple_none	78.806	0.0	-2.576	-0.076	0.0	0.0	-27.618	2	-1437662099.57	19.752
C2D23	simple_none	78.738	0.0	-2.577	-0.077	0.0	0.0	-27.932	2	-1437662099.56	19.767
C2D23	simple_none	78.652	0.0	-2.579	-0.079	0.0	0.0	-28.331	2	-1437662099.54	19.785
C2D23	simple_none	78.581	0.0	-2.58	-0.08	0.0	0.0	-28.655	2	-1437662099.53	19.799
C2D23	simple_none	78.493	0.0	-2.581	-0.081	0.0	0.0	-29.065	2	-1437662099.51	19.818
C2D23	simple_none	78.418	0.0	-2.582	-0.082	0.0	0.0	-29.411	2	-1437662099.49	19.834
C2D23	simple_none	78.338	0.0	-2.583	-0.083	0.0	0.0	-29.781	2	-1437662099.47	19.851
C2D23	simple_none	78.267	0.0	-2.584	-0.084	0.0	0.0	-30.108	2	-1437662099.46	19.866
C2D23	simple_none	78.18	0.0	-2.585	-0.085	0.0	0.0	-30.51	2	-1437662099.44	19.885
C2D23	simple_none	78.102	0.0	-2.587	-0.087	0.0	0.0	-30.873	2	-1437662099.42	19.901
C2D23	simple_none	78.027	0.0	-2.588	-0.088	0.0	0.0	-31.22	2	-1437662099.41	19.917
C2D23	simple_none	77.949	0.0	-2.589	-0.089	0.0	0.0	-31.578	2	-1437662099.39	19.934
C2D23	simple_none	77.869	0.0	-2.59	-0.09	0.0	0.0	-31.951	2	-1437662099.37	19.951
C2D23	simple_none	77.789	0.0	-2.591	-0.091	0.0	0.0	-32.319	2	-1437662099.36	19.968
C2D23	simple_none	77.716	0.0	-2.592	-0.092	1.0	0.0	-32.657	2	-1437662099.34	19.984
C2D23	simple_none	77.792	0.0	-2.593	-0.093	1.0	0.0	-33.034	2	-1437662099.32	20.001
C2D23	simple_none	77.892	0.0	-2.594	-0.094	1.0	0.0	-33.385	2	-1437662099.31	20.017
C2D23	simple_none	77.976	0.0	-2.596	-0.096	1.0	0.0	-33.755	2	-1437662099.29	20.034
C2D23	simple_none	78.076	0.0	-2.597	-0.097	1.0	0.0	-34.085	2	-1437662099.28	20.05
C2D23	simple_none	78.144	0.0	-2.598	-0.098	1.0	0.0	-34.479	2	-1437662099.26	20.068
C2D23	simple_none	78.259	0.0	-2.599	-0.099	1.0	0.0	-34.793	2	-1437662099.24	20.082
C2D23	simple_none	78.315	0.0	-2.6	-0.1	1.0	0.0	-35.203	2	-1437662099.22	20.101
C2D23	simple_none	78.425	0.0	-2.601	-0.101	1.0	0.0	-35.574	2	-1437662099.21	20.118
C2D23	simple_none	78.522	0.0	-2.602	-0.102	1.0	0.0	-35.916	2	-1437662099.19	20.134
C2D23	simple_none	78.589	-16.0	-2.604	-0.104	1.0	0.0	-36.341	2	-1437662099.17	20.153
C2D23	simple_none	78.715	-16.0	-2.605	-0.105	1.0	0.0	-36.661	2	-1437662099.16	20.167
C2D23	simple_none	78.783	-16.0	-2.606	-0.106	1.0	0.0	-37.03	2	-1437662099.14	20.184
C2D23	simple_none	78.868	-16.0	-2.607	-0.107	1.0	0.0	-37.421	2	-1437662099.12	20.202
C2D23	simple_none	78.976	-16.0	-2.608	-0.108	1.0	0.0	-37.749	2	-1437662099.11	20.217
C2D23	simple_none	79.042	-16.0	-2.608	-0.108	1.0	0.0	-38.142	2	-1437662099.09	20.235
C2D23	simple_none	79.146	-16.0	-2.609	-0.109	1.0	0.0	-38.497	2	-1437662099.07	20.251
C2D23	simple_none	79.228	-16.0	-2.609	-0.109	1.0	0.0	-38.866	2	-1437662099.06	20.268
C2D23	simple_none	79.319	-16.0	-2.61	-0.11	1.0	0.0	-39.225	2	-1437662099.04	20.284
C2D23	simple_none	79.398	-16.0	-2.61	-0.11	0.0	0.0	-39.618	2	-1437662099.02	20.302
C2D23	simple_none	79.314	-16.0	-2.61	-0.11	0.0	0.0	-40.008	2	-1437662099.01	20.319
C2D23	simple_none	79.247	-16.0	-2.61	-0.11	0.0	0.0	-40.32	2	-1437662098.99	20.334
C2D23	simple_none	79.159	-16.0	-2.61	-0.11	0.0	0.0	-40.724	2	-1437662098.97	20.352
C2D23	simple_none	79.089	-16.0	-2.61	-0.11	0.0	0.0	-41.05	2	-1437662098.96	20.367
C2D23	simple_none	79.003	-16.0	-2.609	-0.109	0.0	0.0	-41.445	2	-1437662098.94	20.385
C2D23	simple_none	78.933	-16.0	-2.608	-0.108	0.0	0.0	-41.771	2	-1437662098.92	20.4
C2D23	simple_none	78.847	-16.0	-2.607	-0.107	0.0	0.0	-42.167	2	-1437662098.91	20.418
C2D23	simple_none	78.772	-16.0	-2.606	-0.106	0.0	0.0	-42.515	2	-1437662098.89	20.434
C2D23	simple_none	78.684	-16.0	-2.605	-0.105	0.0	0.0	-42.919	2	-1437662098.87	20.452
C2D23	simple_none	78.599	-16.0	-2.604	-0.104	0.0	0.0	-43.311	2	-1437662098.85	20.47
C2D23	simple_none	78.502	-16.0	-2.602	-0.102	0.0	0.0	-43.761	2	-1437662098.83	20.491
C2D23	simple_none	78.382	-16.0	-2.599	-0.099	0.0	0.0	-44.316	2	-1437662098.81	20.516
C2D23	simple_none	78.3	-16.0	-2.597	-0.097	0.0	0.0	-44.694	2	-1437662098.79	20.534
C2D23	simple_none	78.22	-16.0	-2.595	-0.095	0.0	0.0	-45.067	2	-1437662098.77	20.551
C2D23	simple_none	78.146	-16.0	-2.593	-0.093	0.0	0.0	-45.407	2	-1437662098.76	20.566
C2D23	simple_none	78.068	-16.0	-2.59	-0.09	0.0	0.0	-45.769	2	-1437662098.74	20.583
C2D23	simple_none	77.977	-16.0	-2.587	-0.087	0.0	0.0	-46.189	2	-1437662098.72	20.603
C2D23	simple_none	77.907	-16.0	-2.585	-0.085	0.0	0.0	-46.513	2	-1437662098.71	20.618
C2D23	simple_none	77.83	-16.0	-2.582	-0.082	0.0	0.0	-46.87	2	-1437662098.69	20.634
C2D23	simple_none	77.395	-16.0	-2.565	-0.065	0.0	0.0	-48.871	2	-1437662098.6	20.727
C2D23	simple_none	77.334	-16.0	-2.562	-0.062	0.0	0.0	-49.154	2	-1437662098.58	20.741
C2D23	simple_none	77.262	-16.0	-2.559	-0.059	0.0	0.0	-49.486	2	-1437662098.57	20.756
C2D23	simple_none	77.178	-16.0	-2.555	-0.055	0.0	0.0	-49.872	2	-1437662098.55	20.774
C2D23	simple_none	77.106	-16.0	-2.552	-0.052	0.0	0.0	-50.207	2	-1437662098.53	20.79
C2D23	simple_none	77.042	-16.0	-2.549	-0.049	0.0	0.0	-50.503	2	-1437662098.52	20.804
C2D23	simple_none	76.513	-16.0	-2.521	-0.021	0.0	0.0	-52.934	2	-1437662098.41	20.918
C2D23	simple_none	76.443	-16.0	-2.518	-0.018	0.0	0.0	-53.257	2	-1437662098.39	20.933
C2D23	simple_none	76.352	-16.0	-2.512	-0.012	0.0	0.0	-53.681	2	-1437662098.37	20.953
C2D23	simple_none	76.278	-16.0	-2.508	-0.008	0.0	0.0	-54.022	2	-1437662098.36	20.969
C2D23	simple_none	76.188	-16.0	-2.503	-0.003	0.0	0.0	-54.439	2	-1437662098.34	20.989
C2D23	simple_none	76.135	-16.0	-2.499	0.001	0.0	0.0	-54.681	2	-1437662098.32	21.0
C2D23	simple_none	76.049	-16.0	-2.494	0.006	0.0	0.0	-55.079	2	-1437662098.31	21.019
C2D23	simple_none	75.933	-16.0	-2.486	0.014	0.0	0.0	-55.618	2	-1437662098.28	21.045
C2D23	simple_none	75.854	-16.0	-2.481	0.019	0.0	0.0	-55.983	2	-1437662098.26	21.062
C2D23	simple_none	75.767	-16.0	-2.475	0.025	0.0	0.0	-56.383	2	-1437662098.24	21.081
C2D23	simple_none	75.703	-16.0	-2.47	0.03	0.0	0.0	-56.68	2	-1437662098.23	21.095
C2D23	simple_none	75.656	-16.0	-2.467	0.033	0.0	0.0	-56.894	2	-1437662098.22	21.105
C2D23	simple_none	75.589	-16.0	-2.462	0.038	0.0	0.0	-57.205	2	-1437662098.2	21.12
C2D23	simple_none	75.495	-16.0	-2.454	0.046	1.0	0.0	-57.641	2	-1437662098.18	21.141
C2D23	simple_none	75.654	-16.0	-2.45	0.05	1.0	0.0	-57.873	2	-1437662098.17	21.152
C2D23	simple_none	75.7	-16.0	-2.445	0.055	1.0	0.0	-58.174	2	-1437662098.16	21.166
C2D23	simple_none	75.765	-16.0	-2.438	0.062	1.0	0.0	-58.541	2	-1437662098.14	21.183
C2D23	simple_none	75.864	-16.0	-2.432	0.068	1.0	0.0	-58.894	2	-1437662098.12	21.2
C2D23	simple_none	75.954	-16.0	-2.425	0.075	1.0	0.0	-59.258	2	-1437662098.11	21.217
C2D23	simple_none	76.043	-16.0	-2.417	0.083	1.0	0.0	-59.648	2	-1437662098.09	21.237
C2D23	simple_none	76.155	-16.0	-2.41	0.09	1.0	0.0	-59.992	2	-1437662098.07	21.252
C2D23	simple_none	76.243	-16.0	-2.403	0.097	1.0	0.0	-60.339	2	-1437662098.06	21.268
C2D23	simple_none	76.328	-16.0	-2.396	0.104	1.0	0.0	-60.709	2	-1437662098.04	21.286
C2D23	simple_none	76.423	-16.0	-2.388	0.112	1.0	0.0	-61.083	2	-1437662098.02	21.303
C2D23	simple_none	76.533	-16.0	-2.381	0.119	1.0	0.0	-61.394	2	-1437662098.01	21.318
C2D23	simple_none	76.603	-16.0	-2.373	0.127	1.0	0.0	-61.753	2	-1437662097.99	21.335
C2D23	simple_none	76.693	-16.0	-2.365	0.135	1.0	0.0	-62.121	2	-1437662097.97	21.352
C2D23	simple_none	76.777	-16.0	-2.355	0.145	1.0	0.0	-62.536	2	-1437662097.95	21.372
C2D23	simple_none	76.895	-16.0	-2.347	0.153	1.0	0.0	-62.899	2	-1437662097.94	21.389
C2D23	simple_none	76.996	-16.0	-2.339	0.161	1.0	0.0	-63.22	2	-1437662097.92	21.403
C2D23	simple_none	77.069	-16.0	-2.33	0.17	1.0	0.0	-63.583	2	-1437662097.9	21.42
C2D23	simple_none	77.157	-16.0	-2.321	0.179	1.0	0.0	-63.965	2	-1437662097.89	21.438
C2D23	simple_none	77.266	-16.0	-2.313	0.187	1.0	0.0	-64.292	2	-1437662097.87	21.453
C2D23	simple_none	77.336	-16.0	-2.303	0.197	1.0	0.0	-64.675	2	-1437662097.85	21.471
C2D23	simple_none	77.437	-16.0	-2.293	0.207	1.0	0.0	-65.04	2	-1437662097.84	21.488
C2D23	simple_none	77.553	-16.0	-2.287	0.213	1.0	0.0	-65.289	2	-1437662097.83	21.499
C2D23	simple_none	77.583	-16.0	-2.276	0.224	1.0	0.0	-65.693	2	-1437662097.81	21.518
C2D23	simple_none	77.685	-16.0	-2.265	0.235	1.0	0.0	-66.09	2	-1437662097.79	21.537
C2D23	simple_none	77.785	-16.0	-2.254	0.246	1.0	0.0	-66.486	2	-1437662097.77	21.555
C2D23	simple_none	77.906	-16.0	-2.246	0.254	1.0	0.0	-66.781	2	-1437662097.76	21.569
C2D23	simple_none	77.952	-16.0	-2.234	0.266	1.0	0.0	-67.201	2	-1437662097.74	21.588
C2D23	simple_none	78.08	-16.0	-2.225	0.275	1.0	0.0	-67.51	2	-1437662097.72	21.602
C2D23	simple_none	78.147	-16.0	-2.214	0.286	1.0	0.0	-67.864	2	-1437662097.71	21.618
C2D23	simple_none	78.208	-16.0	-2.2	0.3	1.0	0.0	-68.345	2	-1437662097.68	21.64
C2D23	simple_none	78.381	-16.0	-2.193	0.307	1.0	0.0	-68.571	2	-1437662097.67	21.651
C2D23	simple_none	78.408	-16.0	-2.182	0.318	1.0	0.0	-68.934	2	-1437662097.66	21.667
C2D23	simple_none	78.5	-16.0	-2.171	0.329	1.0	0.0	-69.28	2	-1437662097.64	21.683
C2D23	simple_none	78.565	-16.0	-2.157	0.343	1.0	0.0	-69.719	2	-1437662097.62	21.703
C2D23	simple_none	78.693	-16.0	-2.146	0.354	1.0	0.0	-70.066	2	-1437662097.61	21.719
C2D23	simple_none	78.762	-16.0	-2.132	0.368	1.0	0.0	-70.482	2	-1437662097.59	21.738
C2D23	simple_none	78.889	-16.0	-2.122	0.378	1.0	0.0	-70.782	2	-1437662097.57	21.752
C2D23	simple_none	78.944	-16.0	-2.109	0.391	1.0	0.0	-71.166	2	-1437662097.56	21.769
C2D23	simple_none	79.041	-16.0	-2.097	0.403	1.0	0.0	-71.532	2	-1437662097.54	21.786
C2D23	simple_none	79.131	-16.0	-2.084	0.416	1.0	0.0	-71.891	2	-1437662097.52	21.802
C2D23	simple_none	79.207	-16.0	-2.07	0.43	1.0	0.0	-72.299	2	-1437662097.5	21.821
C2D23	simple_none	79.324	-16.0	-2.059	0.441	1.0	0.0	-72.624	2	-1437662097.49	21.835
C2D23	simple_none	79.399	-16.0	-2.047	0.453	1.0	0.0	-72.961	2	-1437662097.47	21.85
C2D23	simple_none	79.475	-16.0	-2.034	0.466	1.0	0.0	-73.324	2	-1437662097.46	21.867
C2D23	simple_none	79.551	-16.0	-2.018	0.482	1.0	0.0	-73.736	2	-1437662097.44	21.886
C2D23	simple_none	79.656	-16.0	-2.004	0.496	1.0	0.0	-74.12	2	-1437662097.42	21.903
C2D23	simple_none	79.754	-16.0	-1.991	0.509	1.0	0.0	-74.474	2	-1437662097.4	21.919
C2D23	simple_none	79.833	-16.0	-1.976	0.524	1.0	0.0	-74.852	2	-1437662097.39	21.936
C2D23	simple_none	79.929	-16.0	-1.963	0.537	1.0	0.0	-75.202	2	-1437662097.37	21.952
C2D23	simple_none	80.004	-16.0	-1.948	0.552	1.0	0.0	-75.588	2	-1437662097.36	21.969
C2D23	simple_none	80.092	-16.0	-1.932	0.568	1.0	0.0	-75.994	2	-1437662097.34	21.987
C2D23	simple_none	80.205	-16.0	-1.919	0.581	1.0	0.0	-76.317	2	-1437662097.32	22.002
C2D23	simple_none	80.268	-16.0	-1.903	0.597	1.0	0.0	-76.701	2	-1437662097.31	22.019
C2D23	simple_none	80.367	-16.0	-1.889	0.611	1.0	0.0	-77.046	2	-1437662097.29	22.034
C2D23	simple_none	80.425	-16.0	-1.871	0.629	1.0	0.0	-77.498	2	-1437662097.27	22.054
C2D23	simple_none	80.552	-16.0	-1.856	0.644	1.0	0.0	-77.852	2	-1437662097.25	22.07
C2D23	simple_none	80.642	-16.0	-1.842	0.658	1.0	0.0	-78.173	2	-1437662097.24	22.084
C2D23	simple_none	80.701	-16.0	-1.825	0.675	1.0	0.0	-78.569	2	-1437662097.22	22.102
C2D23	simple_none	80.799	-16.0	-1.81	0.69	1.0	0.0	-78.938	2	-1437662097.21	22.119
C2D23	simple_none	80.875	-16.0	-1.792	0.708	1.0	0.0	-79.352	2	-1437662097.19	22.137
C2D23	simple_none	80.975	-16.0	-1.774	0.726	1.0	0.0	-79.748	2	-1437662097.17	22.154
C2D23	simple_none	81.093	-16.0	-1.762	0.738	1.0	0.0	-80.023	2	-1437662097.16	22.167
C2D23	simple_none	81.123	-16.0	-1.744	0.756	1.0	0.0	-80.449	2	-1437662097.14	22.186
C2D23	simple_none	81.238	-16.0	-1.728	0.772	1.0	0.0	-80.798	2	-1437662097.12	22.201
C2D23	simple_none	81.309	-16.0	-1.711	0.789	1.0	0.0	-81.194	2	-1437662097.11	22.218
